model,task,seed,success,length,reset_hash,prompt,reach,grasp,lift,min_reach_m,max_lift_m
positive_control,D1,9035,1,171,92a79394b4f1bd8b2c4017b52e0de7781af4cbe6a198c597ad435cd0db9bbdc4,pick up the black bowl next to the plate and place it on the plate,1,0,1,0.05133705354802318,0.14052293135756933
positive_control,D1,9036,1,94,23b16c83d5010f3f1eaec01f8973e9ebe910901562c51fc196486eb86cdbb45c,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.050157537615365046,0.126451388760356
positive_control,D1,9037,1,101,c44f194b22d1f7f88392b0582cfc8fbfa068300af354565d0fcc7def3f836615,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05156260847063634,0.12078862459093465
positive_control,D1,9038,1,90,a4f0b2e41115224d31f0947934779ef9f026d999ef818fc779061b91c3d0ba18,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04958605804807688,0.11089604674726172
positive_control,D1,9039,1,95,8c1f7f0beb9fb33d4648575714283263ccad6b1a28c12faec717ef10a0402928,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04366709668469014,0.11645138119911047
positive_control,D1,9040,1,101,953c53394ce0807a7d8997e9735f8db6f4cb2125184a8b6c563ae7ad6f0ae6e1,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04775991965521449,0.14064910619927806
positive_control,D1,9041,1,93,f8a52fa9df4fcb6088cffcc5f2968854580329e4f1a7a14b6ad2e97e95a76d9a,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04111810788823908,0.13818019507714285
positive_control,D1,9042,1,93,2cd16af33a15d30443d12b30dca7ca02dec8ef63ac313a77403b287b8fe32ebd,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.04910892900175681,0.11275541354294338
positive_control,D1,9043,1,99,10c0af74f7b0944ebf42488237c60b828e534cd18a839efe395c2d2770cdb30a,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.053809101845421994,0.12407571479021962
positive_control,D1,9044,1,97,2aafeb974c78c61516f909d9ae223bfe78097c06effe15d67055a8967ecdac8a,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.047640906153662975,0.12998905683182482
positive_control,D1,9045,1,95,3126bb7432170cee6a63b3c2d49209f32ea6b190325a25077f71ee4ec45019a8,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.049905521396399956,0.13111544266277253
positive_control,D1,9046,1,91,295fb62aeb167cb920155652aefbd6eab1ed7b2100dff7e827b9e3d0c8bfe05a,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.049427929388921314,0.12777141390289937
positive_control,D1,9047,1,95,759a776879e5c92e783db67ebd443e63198c7a24e6b9df7fc68d541322a2680b,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.045593704538478864,0.11723505251813615
positive_control,D1,9048,1,99,1c10f148481549493ba587d075dc418d2e1a080df405dbe208e030b993715e7c,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05408797494390363,0.12465714197802913
positive_control,D1,9049,1,91,c1d61be53f9506e45a31d27b22b3ca680a9a9e160f2ec30f487a899161ea09c0,pick up the black bowl next to the plate and place it on the plate,1,1,1,0.05154639951022404,0.10474751735152288
